24218.86,24290.67,24351.56,24342.68,24351.04,24323.75,24320.2,24234.87,24089.27,24081.6,24038.43,24129.4,24160.21,24197.73,24339.5,24219.61,24301.21,24253.37,24280.77,24281.19,24236.89,24261.31,24259.19,24131.11,24290.35,24206.58,24120.01,24144.75,24133.72,24224.09,24281.81,24254.34,24285.22,24255.16,24339.78,24272.4,24277.12,24257.28,24299.08,24256.04,24212.6,24236.92,24283.92,24266.64,24208.31,24118.86,24090.5,24124.37,24088.55,24193.57,24218.38,24271.13,24295.28,24246.86,24277.41,24326.1,24281.2,24279.04,24207.29,24300.38,24297.52,24251.06,24231.04,24238.52,24281.49,24220.81,24197.67,24187.77,24185.46,24227.53,24146.75,24145.29,24140.1,24134.51,24147.97,24154.71,24180.04,24290.26,24277.54,24213.79,24173.59,24278.39,24390.96,24354.73,24340.03,24337.62,24284.22,24352.13,24330.68,24295.88,24291.04,24293.34,24325.52,24183.12,24209.93,24196.65,24161.02,24221.83,24204.11,24136.3,24098.09,24116.99,24063.87,24046.37,24127.32,24213.14,24232.12,24166.68,24268.03,24349.01,24369.52,24307.18,24349.49,24386.27,24312.95,24287.89,24241.65,24348.81,24202.47,24206.54,24216.92,24212.7,24224.44,24182.34,24206.81,24251.52,24203.66,24250.49,24220.99,24214.21,24163.47,24043.92,24097.47,24206.57,24201.52
22952.76,23012.61,23015.1,23119.44,23129.11,23031.02,22942.01,22816.82,22744.52,22642.38,22638.65,22722.02,22858.89,23050.19,23015.53,22818.21,22924.94,22968.74,23068.7,22982.02,22778.45,22822.49,22853.55,22781.82,22866.52,22764.48,22687.34,22703.26,22738.06,22896.83,22873.13,22898.67,22963.34,22899.56,22909.27,22856.61,22894.35,22899.12,22977.3,22914.92,22775.3,22861.73,22858.02,22887.46,22885.26,22808.29,22837.39,22691.84,22750.4,22842.22,22826.04,22914.99,22933.37,22877.62,22902.16,22910.01,22863.09,22846.41,22797.16,22844.54,22853.09,22840.14,22911.01,22868,22905.25,22850.65,22914.7,22872.67,22780.69,22800.3,22727.59,22828.65,22789.32,22793.42,22751.39,22746.59,22849.29,22870.74,22933.39,22940.09,22874.83,22950.46,23018.7,22994.97,22965.96,22917.64,22892.97,22910.46,22947.66,22906.09,22842.52,22873.95,22884.59,22777.1,22759.31,22754.71,22799.79,22835.18,22690.5,22769.18,22690.47,22707.44,22673.71,22671.79,22773.17,22785.93,22833.65,22801.76,22895.51,22931.3,22937.9,22914,22934.92,23003.93,22970.49,22850.1,22888.06,22898.91,22828.19,22794.8,22865.51,22914.67,22894.26,22860.31,22845.06,22885.62,22806.74,22819.42,22861.53,22852.8,22832.24,22745.3,22756.1,22840.5,22791.85
22687.65,22658.74,22651.17,22628.41,22597.5,22605.62,22583.85,22528.81,22452.82,22402.79,22397.06,22430.5,22402.59,22448.19,22513.97,22522.48,22477.86,22476.43,22552.6,22542.05,22537.11,22550.04,22462.55,22407.37,22457.24,22449.99,22459.39,22437.64,22474.03,22465.3,22422.48,22466.53,22514.31,22564.83,22531.07,22477.5,22526.34,22554.38,22561.75,22549.03,22518.87,22574.02,22557.8,22577.57,22562.55,22553.45,22554.47,22488.31,22529.5,22560.49,22583.94,22570.57,22585.02,22527.43,22488.36,22498.19,22524.35,22476.1,22526.49,22554.45,22495.56,22475.6,22514.05,22536.16,22491.53,22466.71,22490.08,22572.53,22566.02,22522.9,22529.72,22529.1,22542.62,22581.34,22527.45,22533.88,22599.86,22641.5,22687.25,22678.39,22660.32,22621.48,22608.08,22557.97,22559.07,22542.21,22556.51,22561.54,22570.73,22566.78,22490.08,22495.55,22544.44,22549.52,22536.67,22494.6,22535.41,22557.76,22566.74,22516.51,22506.4,22520.68,22513.24,22510.79,22534.87,22540.72,22537.09,22511.23,22547.81,22581.49,22598.27,22607.08,22588.33,22616.53,22548.05,22507.27,22521.78,22527.33,22553.99,22494.37,22465.84,22508.02,22504.23,22478.12,22491.96,22462.97,22497.77,22505.71,22536.33,22534.2,22505.72,22539.94,22561.8,22632.01,22677.67
22451.35,22451.06,22432.06,22316.48,22290.3,22317.76,22303.53,22307.49,22221.17,22159.53,22119,22137.97,22175.76,22221.22,22309.03,22255.75,22228.21,22186.58,22227.06,22232.02,22197.6,22224.88,22219.65,22160.5,22203.94,22205.68,22191.3,22193.33,22239,22258.59,22183.04,22206.39,22275.7,22335.09,22321.04,22204.07,22246.02,22273.21,22268.07,22269.72,22207.12,22217.59,22275.2,22286.1,22257.29,22247.99,22230.55,22154.52,22172.73,22230.79,22273.3,22269.44,22297.82,22281.64,22283.5,22264.88,22245.18,22219.77,22184.03,22226.7,22222.61,22188.36,22224.87,22263.52,22279,22200.58,22208.52,22278.39,22246.51,22200.88,22155.44,22178.33,22169.92,22213.19,22173.02,22134.96,22239.76,22305.98,22344.06,22337.67,22299.94,22311.43,22343.69,22276.26,22277.27,22287.43,22341.44,22324.25,22255.38,22225.57,22186.49,22183.08,22254.31,22228.14,22190.48,22164.62,22230.3,22270.34,22219.41,22183.13,22187.43,22224.82,22242.88,22208.11,22211.7,22242.07,22275.61,22258.69,22248.54,22273.88,22283.01,22250.27,22299.58,22367.44,22303.74,22227.69,22263.83,22279.38,22196.79,22157.02,22185.22,22253.65,22258.97,22216.47,22239.06,22206.59,22209.31,22261.28,22306.96,22269.62,22276.74,22285.19,22253.65,22314.39,22316.66
12752.11,12751.53,12740,12734.38,12740.5,12736.04,12736.65,12722.53,12707.32,12683.62,12670.25,12669.97,12653.32,12673.59,12738.94,12730.53,12666.87,12653.19,12746.09,12765.82,12725.59,12668.64,12689.89,12663.47,12690.49,12702.83,12671.37,12741.72,12730.12,12743.02,12636.28,12646.43,12673.86,12768.67,12713.95,12699.69,12685.09,12783.5,12758.33,12741.91,12737.73,12740.32,12816.9,12752.49,12729.24,12785.58,12729.17,12701.04,12728.84,12700.59,12737.61,12726.8,12756.92,12765.79,12739.76,12703.58,12684.94,12694.16,12704.25,12720.68,12687.74,12637.36,12679.14,12712.71,12698.54,12633.32,12680.78,12718.04,12727.78,12745.75,12735.74,12691.43,12705.34,12721.25,12719.79,12699.05,12735.67,12751.74,12764.53,12756.41,12754.7,12778.5,12699.51,12751.97,12784.39,12677.75,12749.32,12746.74,12747.08,12713.64,12648.18,12641.9,12719.1,12761.49,12693.09,12650.12,12720.47,12726.3,12690.68,12694.27,12730.96,12677.33,12674.78,12647.28,12681.59,12678.12,12719.16,12694.96,12742.3,12719.45,12705.76,12697.67,12747.84,12748.77,12712.06,12669.2,12704.02,12723.45,12729.9,12700.58,12700.27,12706.06,12674.64,12694.62,12706.42,12676.34,12632.23,12733.48,12743.03,12725.17,12703.19,12736.17,12702.48,12761.02,12809.99
14246.14,14287.19,14289.27,14254.16,14277.07,14236.2,14228.34,14275.42,14313.73,14257.91,14262.07,14227.57,14185.41,14191.97,14292.83,14292.58,14171.65,14193.22,14260.35,14259.76,14230.76,14188.92,14277.2,14206.3,14170.65,14277.85,14303.82,14341.75,14296.57,14290.47,14231.63,14240.27,14331.69,14348.32,14308.94,14276.52,14211.8,14298.12,14290.24,14314.22,14242.21,14274.23,14297.92,14216.93,14222.08,14286.02,14303.64,14245,14257.81,14234.01,14277.35,14247,14307.72,14323.85,14288.45,14283.87,14235.46,14276.96,14317.4,14281.07,14217.83,14215.94,14272.78,14313.77,14255.77,14196.38,14255.77,14287.93,14255.45,14258.25,14243.99,14209.17,14218.11,14244.89,14275.79,14214.99,14219.41,14235.09,14223.73,14244.76,14261.86,14255.56,14195.12,14314.46,14347.95,14293.16,14288.06,14302.67,14300.07,14256.31,14159.34,14177.06,14307.96,14270.16,14176.98,14211.82,14283.32,14279.85,14216.18,14249.12,14265.59,14257.14,14233.42,14249,14219.64,14211.87,14179.36,14278.13,14234.72,14228.74,14217.13,14184.62,14248.97,14299.68,14248.58,14202.01,14174.36,14286.32,14274.4,14235.26,14194.14,14218.07,14239.22,14245.62,14193.66,14190.72,14170.88,14188.11,14199.45,14205.8,14167.08,14194.77,14220.46,14208.34,14207.83
23259.94,23261.33,23292.38,23314.81,23311.58,23343.58,23271.93,23248.83,23152.24,23117.54,23107.38,23134.11,23144.14,23171.02,23261.14,23201.48,23185.82,23197.8,23246.76,23272.52,23245.29,23223.99,23190.66,23125.26,23215.13,23166.21,23158.64,23188.52,23207.71,23194.18,23171.28,23173.76,23227.47,23277.85,23243.21,23178.04,23222.76,23258.46,23227.3,23238.3,23198.69,23212.6,23254.45,23269.55,23252.09,23212.83,23164.02,23155.5,23160.63,23206.02,23241.67,23256.85,23230.06,23217.44,23183.98,23211.71,23218.46,23174.22,23163.19,23219.53,23203.02,23201.45,23177.72,23206.36,23193.33,23153.2,23161.48,23215.11,23188.11,23195.15,23151.69,23123.1,23165.59,23194.81,23154.37,23156.04,23198.94,23241.8,23270.24,23227.28,23208.51,23209.8,23232.24,23204.04,23226.09,23224.73,23236.6,23224.1,23237.49,23202.34,23186.63,23178.28,23229.58,23184.58,23135.03,23169.84,23169.48,23186.81,23223.32,23150.79,23136.85,23165.41,23125.24,23071.13,23100.41,23156.08,23156.86,23162.13,23208.93,23257.9,23239.09,23211.57,23245.99,23282.21,23186.98,23185.92,23177,23218.96,23180.78,23140.54,23139.77,23165.63,23172.5,23146.54,23118.57,23117.66,23128.85,23134.86,23187.24,23165.61,23152.13,23122.12,23136.7,23198.44,23194.57
21131.89,21108.48,21125.09,21062.81,21083.93,21152.27,21060.57,21075.74,21071.43,21019.97,20972.07,20945.57,20977.87,21011.5,21105,20998.01,20968.99,20954.56,21009.8,21022.97,20948.03,20962.99,21016.83,20991.41,20986.72,21021.01,20985.05,20994.17,21063.03,21032.42,20971.54,20989.69,21033.64,21132.53,21073.55,20978.62,21021.12,21046.8,21021.29,21006.39,20951.81,20988.46,21066.15,21066.7,21018.14,21017.29,20918.48,20883.29,20913.01,20977.19,21045.39,21035.75,21064.58,21072.69,21044.22,21047.24,21022.14,21013.82,20964.35,20997.78,21008.18,20972.38,21007.25,21078.03,21028.16,20972.28,20999.31,21047.06,20951.92,20957.4,20881.42,20873.66,20930.24,20971.9,20949.62,20942.77,20947.1,21033.9,20992.93,20988.13,20970.15,20979.86,21023.91,21080.5,21057.97,21078.33,21128.74,21118.72,21057.61,20967.58,20977.55,20980.79,20987.19,20985.23,20878.35,20958.55,21013.78,21041.56,20968.01,20917.57,20941.9,20985.24,20989.07,20863.63,20868.91,21000.39,21018.27,21043.75,21022.64,21054.37,21021.17,20963.15,21054.43,21121.29,21014.19,21008.59,20969.23,21006.06,20995.97,20894.61,20941,21034.96,21048.59,21033.66,20974.94,20956.78,20952.03,21022.17,21060.99,21042.31,21016.34,21057.57,20977.59,21004.14,20953.19
17556.78,17525.33,17501.95,17517.55,17488.81,17539.8,17499.51,17482.96,17446.62,17397.48,17381.16,17380.04,17426.77,17472.92,17487.52,17458.28,17402.91,17461.95,17518.82,17512.21,17521.85,17479.29,17472.19,17417.48,17342.88,17406.35,17456.51,17463.7,17473.44,17440.75,17404.58,17434.77,17458.55,17502.68,17449.41,17434.56,17470.19,17531.67,17508.05,17501.66,17532.98,17501.38,17506.26,17485.13,17513.35,17529.27,17475.91,17484.58,17519.07,17485.8,17495.8,17460.79,17480.91,17481.71,17418.72,17434.93,17477.02,17491.72,17446.07,17446.16,17437.41,17458.52,17490.69,17419.28,17371.56,17391.05,17477.08,17482.33,17471.53,17465.94,17445.54,17442.09,17408.56,17451.76,17486.15,17492.59,17487.04,17499.11,17545.98,17513.94,17473.63,17462.51,17469.15,17483.84,17517.31,17447.51,17488.69,17427.55,17465.52,17473.08,17445.38,17456.89,17468.73,17463.02,17407.31,17403.44,17474.6,17443.02,17450.37,17441.89,17429.64,17385.81,17360.36,17390.56,17365.2,17390.34,17450.55,17444.62,17494.22,17465.97,17508.95,17505.5,17455.68,17474.42,17432.74,17436.94,17448.67,17444.23,17464.22,17405.54,17381.36,17390.14,17422.82,17397.2,17376.71,17359.41,17346.23,17394.56,17415.87,17346.55,17359.98,17381.38,17357.14,17419.15,17418.56
16278.9,16344.95,16297.71,16236.09,16375.32,16404.31,16323.45,16349.51,16340.43,16346.44,16338.05,16301.89,16279.97,16324.87,16392,16389.01,16345.93,16282.16,16310.3,16369,16316.36,16283.84,16369,16365.48,16308.72,16288.05,16308.06,16311.11,16366.15,16339.17,16260.38,16307.06,16378.01,16416.4,16400,16299.45,16272.39,16313.38,16347.13,16326.68,16307.04,16263.49,16332.57,16253.15,16246.82,16251.44,16261,16266.64,16288.05,16281.38,16272.96,16277.84,16286.28,16298.61,16318.36,16309.34,16245.34,16278.3,16349.65,16263.41,16281.77,16260.37,16302.49,16295.32,16220.74,16169.42,16280.15,16298.53,16289.08,16228.58,16205.04,16174.83,16134.48,16164.98,16215.08,16207.44,16237.66,16162.99,16142.81,16235.82,16235.31,16281.01,16239.74,16326.54,16349.79,16294.22,16317.51,16282.77,16349.45,16236.13,16234.6,16211.21,16218.57,16247.74,16130.28,16187.54,16213.5,16184.24,16168.25,16152.98,16160.96,16208.43,16168.39,16202.28,16137.57,16146.44,16205.54,16284.08,16275.89,16269.15,16310.43,16212.11,16223.58,16227.26,16226.09,16197.38,16236.67,16237.16,16234.62,16221.93,16160.97,16148.78,16198.31,16264.54,16236.87,16165.92,16104.69,16137.42,16173.9,16143.27,16117.48,16151.06,16117.82,16099.02,16143.88
